"Path","Bytes","SHA256","Extension","Category","GearCandidate","HashError"
"integrations/catalog.json","10600","AE1D1850A17EC97B62714F76B77ADB9C0B89238A131B1F9FBB08914D585D83C8",".json","configuration_or_data","True",
"integrations/CONTRIBUTING.md","4741","8733E993864F7FC484C4FF2A30636F83FBC257B5F828A5A886CD49BE20746BEB",".md","documentation","True",
"integrations/README.md","3620","D1B2D81BC6947C19AAD6C66CE869E0292A3A3BC0DB8DFA1E835E11AC933D4C86",".md","documentation","True",
"LICENSE","1060","2510B446BC1F0CF9702453075D20CD88631E20E5642658EDB7325D9C1EB534F7","","source_or_other","True",
"media/bootstrap-claude-code.gif","309279","4BC0A35787A22A64A1C4D3B16A51E54C76BF7BDC96F31E6E4021E10BE03E3725",".gif","binary_or_asset","False",
"media/logo_large.webp","46884","C63B75FAE82D198ADE835A202CB4447ECC3EE63A3BD03EA595A8B82177E90D97",".webp","binary_or_asset","False",
"media/logo_small.webp","6144","FCD3D0036FDEAA1B77BFBC3BEE5E4C522C1D0F209856F2484390F4CC4004FB21",".webp","binary_or_asset","False",
"media/spec-kit-video-header.jpg","104337","20DA02CA819F68C9BAEE5491CF4571FE5D4B35351F67DC804A339B0B623C3ABC",".jpg","binary_or_asset","False",
"media/specify_cli.gif","1786474","D570B6624D4A627CCFFAD9B9BB55B9DD3A3C5FC771B5D51E905A2BBCEB9F2F44",".gif","binary_or_asset","False",
"newsletters/2026-April.md","24032","4066ADDDBD979F3FD10243CDEF1D9F3FC28F09ADC53D08C84123E6A23EBC068B",".md","documentation","True",
"newsletters/2026-February.md","11584","EB8E76E52EBB3AD28300E7FACEC6103E3ABDE311FFC8E22C65B4A6FF971C8F3B",".md","documentation","True",
"newsletters/2026-June.md","28933","7C589A18DC3FEA8A7748F33AB0C69307831C3555B17DDF4BC115CB25193068B7",".md","documentation","True",
"newsletters/2026-March.md","13207","3E44BB806ED79F0F60BF6CB8B8475DB15F242BEC4018DF698118A1033A6D4C35",".md","documentation","True",
"newsletters/2026-May.md","21460","552FEDAC6DAC12C458EF6C5AB01C6009858245A1990F73BEA0B9C6274019809F",".md","documentation","True",
"presets/ARCHITECTURE.md","8352","FD89BA24FD4D6AD3DE111660120B920CCC31735AF73B9015D1D9FEC6628CDF31",".md","documentation","True",
"presets/catalog.community.json","34535","5FA30116A2D7EAA193382A4F007E8F22D057F8FD32E325EADE378D5BA37D4556",".json","configuration_or_data","True",
"presets/catalog.json","1480","1FABB74BAE220CE112DC7875F337E523D3FC8EAC15D06CA107F9D694751037E5",".json","configuration_or_data","True",
"presets/constitution-sync/commands/speckit.constitution.md","3533","DBA4007AA58578B7EDFC0B7DEDF6B5D02668677227011A85F0BE1E673DA0CD31",".md","orchestration_asset","True",
"presets/constitution-sync/preset.yml","999","F1AAF71BEC530E4103147820777009C17A7B67C531769E5338E783947C5CBB13",".yml","configuration_or_data","True",
"presets/constitution-sync/README.md","6500","2C7DD7F12C4AED4029CFA1D6FE163E11248FCF7748C974BCD012EA38C63447E4",".md","documentation","True",
"presets/lean/commands/speckit.constitution.md","1367","56CA2FFC2938D04285ADC8E0A7CC33164D7F0B8538D5B8AA70791DE6DDB9F0A0",".md","orchestration_asset","True",
