"SourcePath","SourceLine","ReferenceType","RawTarget","NormalizedTarget","Resolution","TerminalClass","Notes"
"src/core/shared/tool-detection.ts","13","module-import","../profiles.js","src/core/profiles.ts","resolved","tracked-file","resolved to pinned tracked file"
"src/core/specs-apply.ts","8","module-import","fs","fs","classified","external-package","package or runtime module terminal"
"src/core/specs-apply.ts","9","module-import","path","path","classified","external-package","package or runtime module terminal"
"src/core/specs-apply.ts","10","module-import","chalk","chalk","classified","external-package","package or runtime module terminal"
"src/core/specs-apply.ts","19","module-import","./parsers/spec-structure.js","src/core/parsers/spec-structure.ts","resolved","tracked-file","resolved to pinned tracked file"
"src/core/specs-apply.ts","20","module-import","./parsers/code-fence.js","src/core/parsers/code-fence.ts","resolved","tracked-file","resolved to pinned tracked file"
"src/core/specs-apply.ts","21","module-import","./parsers/markdown-parser.js","src/core/parsers/markdown-parser.ts","resolved","tracked-file","resolved to pinned tracked file"
"src/core/specs-apply.ts","22","module-import","./validation/constants.js","src/core/validation/constants.ts","resolved","tracked-file","resolved to pinned tracked file"
"src/core/specs-apply.ts","23","module-import","../utils/spec-discovery.js","src/utils/spec-discovery.ts","resolved","tracked-file","resolved to pinned tracked file"
"src/core/store/foundation.ts","1","module-import","node:fs","node:fs","classified","runtime-builtin","package or runtime module terminal"
"src/core/store/foundation.ts","2","module-import","node:path","node:path","classified","runtime-builtin","package or runtime module terminal"
"src/core/store/foundation.ts","3","module-import","yaml","yaml","classified","external-package","package or runtime module terminal"
"src/core/store/foundation.ts","4","module-import","zod","zod","classified","external-package","package or runtime module terminal"
"src/core/store/foundation.ts","12","module-import","../global-config.js","src/core/global-config.ts","resolved","tracked-file","resolved to pinned tracked file"
