GearRow,Path,Category,Bytes,Lines,SHA256,SemanticMethod,SemanticSynopsis,ReferenceCount,TerminalClasses,ReferenceStatuses,BrokenReferenceCount,SourceEvidence
486,tests/test_setup_tasks_python_parity.py,executable_source,7260,208,64C3B3AF355E3C8728F8CB4799147EDEA8F3FEFBEEA2DF7A9D6DDAFBFED1BF64,python_ast,"test module; 11 static test_* definitions; symbols=_setup_repo,repo,test_python_json_output_matches_bash,test_python_text_output_matches_bash,test_python_override_template_wins_matches_bash,test_python_error_output_matches_bash,test_python_unknown_option_matches_bash,test_powershell_unknown_option_matches_siblings",5,executable=2;external_dependency=3,resolved=2;terminal=3,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/tests/test_setup_tasks_python_parity.py#L1-L208
487,tests/test_setup_tasks.py,executable_source,36132,1010,F1C9059F943DDCBFFBAEA8C47188ABF8BC70AE62DBCFC8B118341939FECACC15,python_ast,"test module; 30 static test_* definitions; symbols=_install_bash_scripts,_install_ps_scripts,_install_core_tasks_template,_write_feature_json,_minimal_feature,_write_integration_state,_clean_env,_run_bash_format_command",10,executable=4;external_dependency=6,resolved=4;terminal=6,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/tests/test_setup_tasks.py#L1-L1010
488,tests/test_shared_infra_integrity.py,executable_source,3775,102,BB43149250FECF85A0FC262B5A6AFF7B159A8A682597563ACA29CE08CC8C177C,python_ast,"test module; 8 static test_* definitions; symbols=_BoomError,test_matching_digest_passes,test_mismatch_raises_error_cls,test_sha256_prefix_is_accepted,test_comparison_is_case_insensitive,test_malformed_digest_is_rejected,test_non_sha256_prefix_is_not_silently_stripped,test_absent_digest_skips_and_logs_debug",5,executable=1;external_dependency=4,resolved=1;terminal=4,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/tests/test_shared_infra_integrity.py#L1-L102
489,tests/test_skill_placeholder_py.py,executable_source,5031,153,8D9B00507AC176899ED48584AE8EFFAB849BF64E932BC27D7407CF0A9679A210,python_ast,"test module; 6 static test_* definitions; symbols=_resolve,test_py_variant_prefixes_interpreter,test_sh_variant_is_not_prefixed,test_py_interpreter_with_spaces_uses_powershell_call_operator,test_missing_py_variant_falls_back_to_available_script,test_py_install_includes_python_and_fallback_scripts,test_py_rejects_one_sided_opposite_platform_fallback",9,executable=5;external_dependency=4,resolved=5;terminal=4,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/tests/test_skill_placeholder_py.py#L1-L153
490,tests/test_specify_template_numbering.py,executable_source,1484,40,CF919CA9C5551E92B44A310BD239D77EC4701B686B0FE20B430E183C4C12AD34,python_ast,"test module; 2 static test_* definitions; symbols=_main_execution_ordinals,test_main_execution_list_has_no_duplicate_ordinals,test_main_execution_list_is_sequential",2,external_dependency=2,terminal=2,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/tests/test_specify_template_numbering.py#L1-L40
491,tests/test_timestamp_branches.py,executable_source,63227,1433,A7E3E6565DC26B70B7FBDAD2D3B00CD6DDA1B78759F3A36F3645BC2F4548FDA8,python_ast,"test module; 76 static test_* definitions; symbols=_has_pwsh,git_repo,ext_git_repo,ext_ps_git_repo,ps_git_repo,no_git_dir,run_script,source_and_call",14,executable=1;external_dependency=13,resolved=1;terminal=13,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/tests/test_timestamp_branches.py#L1-L1433
492,tests/test_upgrade.py,executable_source,19390,450,684BB43E0F3B2A721E12DDB24C0623EAC886D8C8816C24816878A5314B7C7992,python_ast,"test module; 34 static test_* definitions; symbols=_http_error,TestIsNewer,TestInstalledVersion,TestNormalizeTag,TestUserStory1,TestFailureCategorization,TestBoundedRead,TestUserStory2",11,executable=6;external_dependency=5,resolved=6;terminal=5,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/tests/test_upgrade.py#L1-L450
493,tests/test_utils_assets_imports.py,executable_source,620,20,8CFF6ED2EAFB9FB126BB735E034D5E70C9D9AE14CF8DAC2AD957BC15E3C07830,python_ast,"test module; 3 static test_* definitions; symbols=test_utils_symbols_importable,test_get_speckit_version_returns_string,test_claude_paths_are_paths",2,executable=1;external_dependency=1,resolved=1;terminal=1,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/tests/test_utils_assets_imports.py#L1-L20
494,tests/test_utils.py,executable_source,706,22,089784664447DA3E22F46B706E12A1FA85E2F00F15A6A4D7F2719648A1CD7408,python_ast,test module; 1 static test_* definitions; symbols=test_run_command_has_no_shell_parameter,4,executable=1;external_dependency=3,resolved=1;terminal=3,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/tests/test_utils.py#L1-L22
495,tests/test_version_imports.py,executable_source,1131,41,DA96A3FE26382D750A6B69E0B5B6A8AA7553DF2FECBE6FC76E60DEEDE5525280,python_ast,"test module; 3 static test_* definitions; symbols=test_version_symbols_importable,test_version_symbols_available_from_star_import,test_version_module_symbols_directly_importable",2,executable=2,resolved=2,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/tests/test_version_imports.py#L1-L41
496,tests/test_workflow_run_without_project.py,executable_source,14629,409,29CEA4B477BC329AE9A08D435FB40581BFFB4664C4DB2B23093DC47325E1DA9F,python_ast,"test module; 11 static test_* definitions; symbols=TestWorkflowRunWithoutProject,TestWorkflowRunJsonErrorStream",25,executable=11;external_dependency=14,resolved=11;terminal=14,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/tests/test_workflow_run_without_project.py#L1-L409
497,tests/test_workflows.py,executable_source,653864,16571,15EC51D182F47B30B426D1A3BCBC692B033625A060F38598822C64F5B8B483B4,python_ast,"test module; 682 static test_* definitions; symbols=temp_dir,project_dir,sample_workflow_yaml,sample_workflow_file,TestStepRegistry,TestBaseClasses,TestExpressions,TestBuildExecArgs",1328,executable=977;external_dependency=351,resolved=977;terminal=351,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/tests/test_workflows.py#L1-L16571
498,tests/unit/test_bundle_download_url.py,executable_source,5179,163,E18172BFE833624DEFB31065135B87EFC44E5E99512B706077E61FEC76E14D26,python_ast,"test module; 8 static test_* definitions; symbols=_Response,_resolved_entry,_patch_download,test_download_manifest_rejects_malformed_url_cleanly,test_require_https_rejects_malformed_url_cleanly,test_download_manifest_bounds_remote_artifact,test_download_manifest_accepts_matching_sha256,test_download_manifest_accepts_legacy_entry_without_sha256",11,executable=5;external_dependency=6,resolved=5;terminal=6,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/tests/unit/test_bundle_download_url.py#L1-L163
499,tests/unit/test_bundler_adapters.py,executable_source,7266,204,AB6D2604D3093D46C1395EEB781F0755C9C5B4F76F0F093D395020998F29A1E8,python_ast,"test module; 10 static test_* definitions; symbols=_source,_FakeResponse,test_http_fetch_uses_shared_client_and_rejects_redirect_downgrade,test_http_fetch_rejects_non_https_final_url,test_http_fetch_bounds_catalog_response,test_fetch_rejects_malformed_source_url_cleanly,test_local_catalog_decode_errors_are_wrapped,test_builtin_community_catalog_fetches_repository_catalog_online",5,executable=3;external_dependency=2,resolved=3;terminal=2,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/tests/unit/test_bundler_adapters.py#L1-L204
500,tests/unit/test_bundler_catalog_config.py,executable_source,12719,316,801711A4F9D22C30E8380712297FF278546A7B2D5E5AC666DC90D1330A80CB91,python_ast,"test module; 30 static test_* definitions; symbols=test_derive_id_incorporates_path_stem_for_same_host,test_derive_id_distinguishes_tlds,test_derive_id_falls_back_to_host_when_no_path,test_derive_id_for_local_path_uses_stem,test_canonicalize_makes_relative_local_path_absolute,test_canonicalize_leaves_remote_urls_untouched,test_add_source_persists_absolute_local_path,test_remove_source_accepts_relative_local_path",6,executable=2;external_dependency=4,resolved=2;terminal=4,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/tests/unit/test_bundler_catalog_config.py#L1-L316
501,tests/unit/test_bundler_conflict.py,executable_source,2121,55,729420F29FD0346F5CD3C45E490C3255CA32D1C6E9259F0955FA407BBF3D7201,python_ast,"test module; 5 static test_* definitions; symbols=_manifest,test_integration_clash_is_blocking,test_matching_integration_no_clash,test_agnostic_bundle_never_clashes,test_overlap_with_other_bundle_is_reported,test_same_bundle_reinstall_is_not_overlap",5,executable=4;external_dependency=1,resolved=4;terminal=1,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/tests/unit/test_bundler_conflict.py#L1-L55
502,tests/unit/test_bundler_packager.py,executable_source,10143,237,9881B7D6FD9821BD51A7487AC60CDFEB7B0CA495320F44B6E166DA2DFE668159,python_ast,"test module; 16 static test_* definitions; symbols=_make_bundle,test_artifact_named_by_id_and_version,test_artifact_contains_manifest_and_assets,test_build_refuses_invalid_manifest,test_build_missing_manifest_errors,test_build_is_deterministic,test_member_order_is_platform_independent,test_output_dir_inside_bundle_excludes_prior_artifacts",9,executable=3;external_dependency=6,resolved=3;terminal=6,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/tests/unit/test_bundler_packager.py#L1-L237
503,tests/unit/test_bundler_primitives.py,executable_source,13946,337,75D92441C5756259AC9C61D652EE520FEAC2CCA573CBFB13C765DCE14DCF5E25,python_ast,"test module; 20 static test_* definitions; symbols=_component,test_primitive_manager_routes_each_kind,test_primitive_manager_rejects_unknown_kind,test_offline_preset_not_bundled_refuses,test_offline_extension_not_bundled_refuses,test_offline_workflow_refuses_without_network,test_offline_step_refuses_without_network,test_default_installer_threads_allow_network",34,executable=31;external_dependency=3,resolved=31;terminal=3,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/tests/unit/test_bundler_primitives.py#L1-L337
504,tests/unit/test_bundler_records.py,executable_source,7728,212,E07D4B651D09147D16FD0A459EC82E04CD7E61E1317E257FF3557593E6B07CC6,python_ast,"test module; 18 static test_* definitions; symbols=_record,test_save_and_load_roundtrip,test_load_missing_file_returns_empty,test_load_records_rejects_falsy_non_list_bundles,test_from_dict_rejects_falsy_non_list_contributed_components,test_corrupt_priority_raises_actionable_error,test_upsert_replaces_same_id,test_remove_record_drops_target",7,executable=3;external_dependency=4,resolved=3;terminal=4,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/tests/unit/test_bundler_records.py#L1-L212
505,tests/unit/test_bundler_references.py,executable_source,1514,42,F3B2C5AFC52EA262AD7CAB83C3BC03115C87ACBD18B2F4D0ACA5815FA23FB094,python_ast,"test module; 3 static test_* definitions; symbols=_ref,test_bundled_extension_resolves,test_unknown_reference_errors_online,test_unknown_reference_warns_offline",5,executable=3;external_dependency=2,resolved=3;terminal=2,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/tests/unit/test_bundler_references.py#L1-L42
506,tests/unit/test_bundler_resolver.py,executable_source,2875,82,5420A13E16FFFC5547B64F0E3FBBF1BEBE48062474C4FDCB74F984B3201D3DD2,python_ast,"test module; 8 static test_* definitions; symbols=_manifest,test_plan_expands_all_components,test_version_gate_refuses_incompatible,test_integration_clash_halts,test_agnostic_inherits_active_integration,test_matching_integration_is_allowed,test_pinned_integration_with_indeterminate_active_fails,test_pinned_integration_with_indeterminate_active_allows_explicit_override",6,executable=4;external_dependency=2,resolved=4;terminal=2,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/tests/unit/test_bundler_resolver.py#L1-L82
507,tests/unit/test_bundler_validator.py,executable_source,1227,33,836BCF003C4C2DD6BAA8AC3F78763BB3D5916FADAB9D8AD94FDEC08B1DB2A907,python_ast,"test module; 2 static test_* definitions; symbols=_manifest,test_invalid_speckit_constraint_reported_as_error,test_non_bundler_error_not_swallowed",6,executable=4;external_dependency=2,resolved=4;terminal=2,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/tests/unit/test_bundler_validator.py#L1-L33
508,tests/unit/test_bundler_versioning.py,executable_source,2191,69,3AD8A737F18BD7BEB6FB8528458FA03F9A49B26D4A44416B2FDA11D48F86EE73,python_ast,"test module; 6 static test_* definitions; symbols=test_is_semver,test_satisfies,test_invalid_constraint_raises,test_uppercase_v_prefix_tolerated,test_satisfies_prerelease_in_constraint,test_parse_constraint_empty_is_permissive",5,executable=3;external_dependency=2,resolved=3;terminal=2,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/tests/unit/test_bundler_versioning.py#L1-L69
509,tests/unit/test_bundler_yamlio.py,executable_source,2339,59,BC15156BCF82704F26C06ABCBE4D51666A858CEAEC81CF0BF7CD3969DE82C367,python_ast,"test module; 5 static test_* definitions; symbols=test_dump_yaml_preserves_unicode,test_dump_yaml_round_trips_unicode,test_load_yaml_non_utf8_raises_bundler_error,test_load_json_non_utf8_raises_bundler_error,test_load_json_malformed_still_reports_invalid_json",5,executable=2;external_dependency=3,resolved=2;terminal=3,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/tests/unit/test_bundler_yamlio.py#L1-L59
510,tests/workflows/conftest.py,orchestration_asset,621,27,514BFE0D92D72F46DB8EED8AFA02D19A3D1D81A82FDC4877A4C47975BDAE0EF6,python_ast,"Python module; top-level symbols=temp_dir,project_dir",6,external_dependency=6,terminal=6,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/tests/workflows/conftest.py#L1-L27
511,tests/workflows/test_overlay_commands.py,orchestration_asset,31994,896,AC14C9CF67CE3B2B2B8145D69BA96B3075AA1DB6A9D2A672A1ACF557AD914A85,python_ast,"test module; 22 static test_* definitions; symbols=project_dir,_write_workflow,_write_overlay,TestOverlayCli,TestOverlayFilenameVsManifestId",10,executable=4;external_dependency=6,resolved=4;terminal=6,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/tests/workflows/test_overlay_commands.py#L1-L896
512,tests/workflows/test_overlay_composer.py,orchestration_asset,5650,154,07C72BFC6736ACA78727B72334039BA6E1444CA43BD351463787B9F103C521DF,python_ast,"test module; 4 static test_* definitions; symbols=_write_workflow,TestStepListComposerValidation",8,executable=4;external_dependency=4,resolved=4;terminal=4,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/tests/workflows/test_overlay_composer.py#L1-L154
513,tests/workflows/test_overlay_layer_sources.py,orchestration_asset,10600,273,A9AEC238DC471B0D63E618C82EF9664054B18C56547E27467EF61062238B8288,python_ast,"test module; 15 static test_* definitions; symbols=project_dir,_write_overlay_file,TestProjectOverlaySourceFileReadErrors,TestProjectOverlaySourceIdValidation,TestProjectOverlaySourceContainment,TestProjectOverlaySourceDisabledFiltering,TestBaseWorkflowSourceIdValidation,TestBaseWorkflowSourceContainment",6,executable=1;external_dependency=5,resolved=1;terminal=5,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/tests/workflows/test_overlay_layer_sources.py#L1-L273
514,tests/workflows/test_overlay_merge.py,orchestration_asset,27166,736,F55A99F84E90B7C8D7760FDE0EE8D5368A3704A942EF1DD9A870E1C78310EC1E,python_ast,"test module; 39 static test_* definitions; symbols=_step,_layer,TestFindStep,TestMergeSteps,TestValidateEdits,TestMergeStepsAncestorConflicts,TestMergeStepsIdCollision",6,executable=2;external_dependency=4,resolved=2;terminal=4,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/tests/workflows/test_overlay_merge.py#L1-L736
515,tests/workflows/test_overlay_schema.py,orchestration_asset,8997,278,5D6EF4A7B79A48C5B033FDD7BD3BFCB3EA365AF109982DC5CEE6FE1B33C575DB,python_ast,"test module; 16 static test_* definitions; symbols=TestShorthandEdits,TestOverlayIdValidation,TestOverlayPriorityNormalization",3,executable=1;external_dependency=2,resolved=1;terminal=2,0,https://github.com/github/spec-kit/blob/d1e86f638277a99b82715c22c90558cd58d3cffd/tests/workflows/test_overlay_schema.py#L1-L278
